user_id,age,lead_status_score,payment_history_good,time_spent_min,pages_viewed,emails_sent,follow_up_emails,email_intensity,form_submissions,downloads,ctr_product_page,response_time_hours,social_media_engagement,engagement_score,is_mobile,is_tablet,is_desktop,is_organic_lead,is_email_lead,is_referral_lead,is_social_lead,converted_to_paid
25423,36,2,1,25,2,3,2,5,2,3,0.3,13,166,207,1,0,0,0,0,1,0,0
25424,29,0,1,44,4,10,2,12,2,3,0.5,4,154,218,0,1,0,0,0,0,1,0
25425,51,0,1,25,14,3,3,6,5,1,0.4,17,116,186,1,0,0,1,0,0,0,0
25426,52,1,1,25,9,1,4,5,2,2,0.1,3,154,207,0,0,1,1,0,0,0,0
25427,57,1,1,53,6,0,1,1,5,3,0.3,2,145,231,1,0,0,0,1,0,0,0
25428,47,0,1,6,15,9,0,9,3,3,0.5,3,190,241,0,0,1,0,1,0,0,0
25429,27,1,0,10,6,8,10,18,1,3,0.4,7,63,94,0,1,0,1,0,0,0,0
25430,40,2,0,34,8,7,7,14,5,3,0.6,13,120,191,0,1,0,0,0,0,1,0
25431,50,2,0,32,10,4,10,14,1,1,0.5,18,115,172,0,1,0,1,0,0,0,0
25432,35,2,1,25,10,9,1,10,2,1,0.8,19,22,75,1,0,0,0,0,0,1,0
25433,55,2,1,36,4,4,6,10,1,0,0.2,18,123,170,0,1,0,0,0,0,1,0
25434,41,1,1,37,2,8,5,13,4,2,0.7,3,39,96,0,1,0,0,0,0,1,0
25435,40,0,1,49,13,4,6,10,4,3,0.3,21,122,215,0,0,1,1,0,0,0,0
25436,27,0,1,23,7,6,4,10,1,1,0.5,19,172,214,1,0,0,0,1,0,0,0
25437,28,0,1,45,11,6,4,10,3,3,0.7,4,21,103,0,1,0,0,0,0,1,0
25438,54,2,1,43,2,0,0,0,4,2,0.8,7,32,95,1,0,0,1,0,0,0,0
25439,24,0,1,29,9,10,7,17,2,3,0.4,17,52,111,0,0,1,0,0,0,1,0
25440,48,2,0,53,10,6,0,6,2,1,0.1,9,46,127,0,1,0,0,0,0,1,0
25441,51,1,1,48,15,3,8,11,5,2,0.2,9,183,280,1,0,0,1,0,0,0,0
25442,41,2,0,42,5,6,6,12,2,3,0.4,6,188,252,0,0,1,1,0,0,0,0
25443,26,0,1,42,13,10,4,14,0,0,0.5,14,61,129,1,0,0,1,0,0,0,0
25444,28,1,1,33,4,3,10,13,3,0,0.7,19,182,232,1,0,0,0,0,0,1,0
25445,34,0,0,42,12,0,1,1,3,3,0.6,3,98,179,0,1,0,0,0,0,1,0
25446,57,1,0,45,11,8,1,9,2,2,0.2,6,130,207,0,1,0,0,0,1,0,0
25447,43,0,1,19,11,5,2,7,4,1,0.7,4,157,212,0,1,0,0,0,1,0,0
25448,56,2,1,51,11,10,2,12,5,1,0.4,17,95,185,0,0,1,0,1,0,0,0
25449,51,2,1,29,6,6,7,13,5,2,0.1,12,184,244,0,1,0,1,0,0,0,0
25450,52,1,0,37,5,0,8,8,3,0,0.6,23,79,135,0,1,0,0,0,0,1,0
25451,26,0,0,36,15,5,9,14,1,3,0.6,7,126,201,0,1,0,0,1,0,0,0
25452,41,0,1,15,6,4,3,7,4,3,0.6,8,89,134,1,0,0,0,0,1,0,0
25453,43,2,1,37,11,10,1,11,1,2,0.6,23,69,135,0,1,0,0,0,0,1,0
25454,36,1,0,34,13,4,4,8,5,1,0.4,6,131,208,0,1,0,0,0,0,1,0
25455,29,1,0,58,8,5,2,7,4,0,0.3,5,34,120,0,0,1,0,0,1,0,0
25456,44,0,1,38,13,6,5,11,1,2,0.5,21,190,261,0,0,1,1,0,0,0,0
25457,60,2,0,60,7,1,4,5,0,1,0.5,3,25,101,1,0,0,0,0,1,0,0
25458,22,1,1,45,3,10,2,12,4,2,0.2,23,183,250,1,0,0,0,1,0,0,0
25459,58,1,1,37,7,9,1,10,1,0,0.6,8,21,75,0,0,1,0,1,0,0,0
25460,49,1,0,57,10,4,3,7,1,2,0.8,18,23,107,0,1,0,0,1,0,0,0
25461,30,0,0,34,4,8,10,18,5,3,0.7,2,178,241,0,0,1,0,0,1,0,0
25462,34,1,1,22,5,8,4,12,4,0,0.7,4,91,135,1,0,0,0,1,0,0,0
25463,44,1,0,29,9,7,2,9,5,2,0.8,8,103,169,0,0,1,0,0,0,1,0
25464,21,2,1,23,4,5,5,10,1,2,0.2,12,196,234,1,0,0,0,0,1,0,0
25465,29,1,1,54,9,9,9,18,3,2,0.5,20,55,140,1,0,0,0,1,0,0,0
25466,38,2,0,20,3,8,4,12,3,2,0.5,18,139,178,1,0,0,0,0,0,1,0
25467,38,1,1,47,5,1,10,11,4,1,0.5,6,43,114,0,1,0,0,0,1,0,0
25468,47,0,0,53,4,1,10,11,3,3,0.6,11,41,117,0,1,0,0,0,1,0,0
25469,43,0,0,6,12,5,4,9,4,1,0.7,2,175,219,0,0,1,0,0,1,0,0
25470,37,2,0,59,9,10,1,11,0,2,0.2,11,79,160,0,0,1,0,0,1,0,0
25471,47,0,0,56,14,9,2,11,0,3,0.7,2,43,133,0,1,0,0,1,0,0,0
25472,49,0,0,36,15,1,7,8,0,2,0.3,24,47,117,1,0,0,0,0,0,1,0
25473,49,2,1,10,3,6,6,12,2,3,0.5,4,165,193,0,0,1,0,0,0,1,0
25474,29,2,0,51,6,9,6,15,5,0,0.5,4,25,103,1,0,0,0,0,1,0,0
25475,22,2,0,39,9,10,3,13,1,3,0.4,4,138,204,1,0,0,1,0,0,0,0
25476,42,0,1,41,9,7,8,15,2,3,0.4,5,160,231,0,0,1,0,1,0,0,0
25477,24,2,1,21,10,2,0,2,4,3,0.2,24,169,228,0,0,1,1,0,0,0,0
25478,48,2,0,5,13,10,9,19,0,1,0.6,15,84,117,0,1,0,0,1,0,0,0
25479,26,1,1,26,9,3,1,4,1,3,0.3,21,121,174,0,0,1,0,1,0,0,0
25480,21,0,1,32,9,2,4,6,4,0,0.8,5,145,207,0,1,0,0,1,0,0,0
25481,49,1,1,60,3,1,5,6,0,0,0.2,16,188,254,1,0,0,0,0,1,0,0
25482,33,0,0,35,2,1,4,5,3,0,0.7,15,172,220,1,0,0,0,1,0,0,0
25483,23,2,1,31,15,5,7,12,0,2,0.4,6,157,222,0,1,0,0,0,0,1,0
25484,52,0,1,21,5,10,10,20,4,1,0.6,2,108,153,0,0,1,0,0,1,0,0
25485,49,1,0,59,9,4,6,10,5,0,0.7,1,196,288,0,0,1,0,1,0,0,0
25486,27,0,0,55,7,8,0,8,2,1,0.4,11,59,136,1,0,0,0,0,1,0,0
25487,43,2,1,57,12,10,8,18,5,2,0.7,7,38,138,0,1,0,0,0,0,1,0
25488,44,2,1,35,3,9,5,14,3,3,0.2,20,161,217,1,0,0,1,0,0,0,0
25489,36,1,1,34,12,6,8,14,2,1,0.5,19,190,256,0,1,0,0,1,0,0,0
25490,50,2,0,58,12,0,3,3,4,3,0.7,14,39,139,0,1,0,0,0,1,0,0
25491,54,1,1,9,15,4,4,8,0,0,0.4,8,160,199,0,0,1,0,0,1,0,0
25492,34,1,1,54,14,10,6,16,5,0,0.1,13,192,289,0,1,0,0,1,0,0,0
25493,50,1,1,41,8,7,1,8,2,0,0.8,23,162,225,0,0,1,0,0,1,0,0
25494,23,1,1,31,14,5,4,9,1,1,0.7,1,125,189,0,1,0,0,1,0,0,0
25495,33,0,1,10,11,8,4,12,5,0,0.5,9,119,166,1,0,0,1,0,0,0,0
25496,26,0,0,25,11,9,9,18,4,2,0.3,23,129,192,0,1,0,1,0,0,0,0
25497,51,2,0,9,8,1,3,4,5,3,0.7,9,159,205,0,1,0,0,0,1,0,0
25498,40,1,1,19,15,0,2,2,2,0,0.6,15,123,178,0,1,0,0,0,1,0,0
25499,39,2,0,54,13,9,5,14,5,2,0.8,20,100,199,0,0,1,0,0,0,1,0
25500,34,0,1,18,12,3,8,11,0,3,0.2,12,177,225,0,0,1,1,0,0,0,0
25501,53,2,1,28,13,0,0,0,5,0,0.2,4,80,149,0,1,0,0,1,0,0,0
25502,21,0,1,44,3,5,6,11,0,0,0.3,24,73,123,0,1,0,1,0,0,0,0
25503,31,2,0,58,11,0,4,4,0,0,0.1,22,61,141,1,0,0,1,0,0,0,1
25504,48,0,0,22,5,3,10,13,4,1,0.1,21,198,244,0,1,0,1,0,0,0,0
25505,38,1,1,57,14,3,5,8,0,2,0.4,13,176,265,0,0,1,0,1,0,0,0
25506,24,0,0,30,14,2,4,6,4,2,0.7,12,187,261,0,0,1,1,0,0,0,0
25507,39,2,1,36,12,3,4,7,1,3,0.4,5,38,107,0,1,0,1,0,0,0,0
25508,52,0,1,28,10,0,9,9,3,1,0.4,24,76,135,0,1,0,1,0,0,0,0
25509,40,2,0,30,15,4,2,6,3,2,0.7,20,157,230,1,0,0,0,1,0,0,0
25510,49,2,0,47,2,9,8,17,1,0,0.4,4,58,112,0,0,1,1,0,0,0,0
25511,31,0,1,15,9,4,0,4,3,3,0.4,5,180,228,0,1,0,0,1,0,0,0
25512,44,2,0,27,10,3,10,13,2,0,0.7,23,59,112,0,1,0,0,1,0,0,0
25513,23,2,1,26,5,10,5,15,2,2,0.5,16,56,102,0,1,0,0,0,1,0,0
25514,30,0,0,14,8,0,2,2,0,1,0.4,5,22,54,1,0,0,0,0,1,0,0
25515,56,1,1,58,6,9,0,9,0,2,0.2,12,94,168,0,0,1,1,0,0,0,0
25516,31,1,0,54,11,7,4,11,5,2,0.7,22,59,154,1,0,0,0,0,1,0,0
25517,41,0,1,38,8,2,1,3,3,3,0.5,4,93,162,1,0,0,1,0,0,0,0
25518,36,1,1,52,12,10,8,18,2,2,0.6,4,80,166,1,0,0,0,1,0,0,0
25519,45,1,0,35,3,8,2,10,0,1,0.6,1,67,110,0,0,1,1,0,0,0,0
25520,53,2,0,58,4,9,2,11,0,2,0.7,18,21,91,1,0,0,0,0,0,1,0
25521,45,1,0,25,10,9,10,19,1,1,0.4,24,163,213,0,1,0,0,1,0,0,0
25522,29,2,1,16,3,5,4,9,3,1,0.4,15,47,80,0,1,0,1,0,0,0,0
25523,48,2,0,48,9,0,6,6,3,0,0.4,19,168,243,0,0,1,0,0,0,1,0
25524,31,0,0,58,10,2,2,4,0,3,0.7,20,26,110,1,0,0,1,0,0,0,0
25525,55,2,1,38,7,9,0,9,4,0,0.4,11,64,128,0,1,0,1,0,0,0,0
25526,53,2,0,36,11,1,9,10,2,2,0.8,13,28,96,0,1,0,0,1,0,0,0
25527,39,1,1,37,9,5,3,8,1,0,0.7,15,133,191,1,0,0,0,1,0,0,0
25528,22,1,1,35,7,5,2,7,1,0,0.1,19,184,236,0,0,1,0,0,1,0,0
25529,48,1,1,22,6,5,0,5,1,2,0.5,23,125,166,0,1,0,0,0,1,0,0
25530,46,1,1,59,13,10,3,13,5,3,0.8,19,83,189,0,0,1,0,0,0,1,0
25531,47,1,0,35,5,9,7,16,1,0,0.6,1,54,102,0,1,0,1,0,0,0,0
25532,36,1,1,17,6,1,10,11,2,2,0.3,5,94,133,0,1,0,1,0,0,0,0
25533,28,2,1,14,10,3,3,6,4,1,0.6,20,103,151,0,1,0,0,1,0,0,0
25534,20,2,1,57,13,9,1,10,0,1,0.6,19,88,173,1,0,0,0,0,1,0,0
25535,48,0,0,29,14,0,1,1,2,3,0.2,21,114,183,0,0,1,0,1,0,0,0
25536,44,1,0,21,2,5,1,6,1,2,0.6,14,130,162,0,1,0,0,0,0,1,0
25537,33,0,0,17,11,2,5,7,4,1,0.6,18,148,201,1,0,0,1,0,0,0,0
25538,29,1,1,27,14,7,3,10,1,0,0.2,10,52,110,0,0,1,1,0,0,0,0
25539,50,0,0,19,4,4,10,14,1,0,0.2,12,64,94,0,1,0,0,0,0,1,0
25540,24,2,1,24,14,1,1,2,2,0,0.5,8,47,105,0,0,1,0,0,1,0,0
25541,33,2,1,57,11,6,3,9,1,1,0.3,6,109,193,0,0,1,0,0,0,1,0
25542,41,2,0,36,3,3,4,7,4,1,0.8,12,84,140,1,0,0,0,0,1,0,0
25543,33,0,1,10,13,6,6,12,2,1,0.3,20,131,175,0,1,0,0,1,0,0,0
25544,55,2,0,56,10,8,1,9,2,1,0.2,12,113,197,0,0,1,0,0,1,0,0
25545,45,2,0,52,8,4,3,7,4,2,0.5,18,66,150,0,1,0,1,0,0,0,0
25546,50,1,1,20,6,10,2,12,2,3,0.5,6,147,191,0,0,1,1,0,0,0,0
25547,46,2,1,35,7,10,2,12,2,3,0.2,3,47,108,0,0,1,0,0,1,0,0
25548,28,0,0,48,8,6,6,12,2,2,0.3,21,174,248,0,1,0,1,0,0,0,0
25549,42,1,0,60,7,6,9,15,4,2,0.8,2,99,189,1,0,0,0,1,0,0,0
25550,58,1,1,43,6,0,9,9,0,2,0.7,20,61,120,0,0,1,0,0,0,1,0
25551,28,2,1,10,4,7,3,10,0,2,0.5,7,48,70,1,0,0,1,0,0,0,0
25552,33,2,0,46,7,3,3,6,1,2,0.5,7,67,134,0,0,1,0,0,1,0,0
25553,53,2,0,25,4,9,0,9,0,3,0.5,1,71,110,0,1,0,1,0,0,0,0
25554,47,0,0,12,12,8,3,11,2,1,0.3,17,47,91,0,1,0,1,0,0,0,0
25555,52,2,1,47,8,10,7,17,3,0,0.7,24,54,126,0,1,0,0,1,0,0,0
25556,50,2,1,11,10,1,10,11,0,3,0.2,1,29,66,0,1,0,1,0,0,0,0
25557,58,0,1,16,12,3,4,7,2,0,0.3,15,151,197,0,0,1,0,1,0,0,0
25558,23,1,0,24,4,9,4,13,4,3,0.4,13,95,145,0,1,0,1,0,0,0,0
25559,46,1,0,30,15,1,5,6,0,1,0.4,21,102,164,1,0,0,0,0,1,0,0
25560,21,2,1,19,14,0,9,9,5,2,0.4,9,129,195,1,0,0,0,0,1,0,0
25561,36,2,1,27,15,10,5,15,1,0,0.5,5,187,247,0,1,0,0,1,0,0,1
25562,53,1,0,49,2,8,6,14,3,1,0.2,16,51,115,1,0,0,0,0,1,0,0
25563,53,0,0,19,4,6,7,13,1,1,0.7,4,42,74,0,0,1,0,0,1,0,0
25564,45,0,1,11,3,6,10,16,3,3,0.4,13,70,102,1,0,0,0,0,0,1,0
25565,57,2,1,21,10,2,1,3,4,2,0.1,3,185,242,1,0,0,0,0,0,1,0
25566,34,1,1,50,8,8,8,16,3,1,0.8,21,24,101,0,0,1,0,1,0,0,0
25567,31,0,1,51,5,6,0,6,2,3,0.4,20,197,270,1,0,0,0,1,0,0,0
25568,23,2,1,36,13,8,8,16,0,1,0.3,2,175,239,1,0,0,0,0,0,1,0
25569,41,2,0,8,2,1,5,6,0,0,0.6,19,56,68,0,0,1,1,0,0,0,0
25570,43,0,1,48,11,7,4,11,4,3,0.4,1,141,229,0,0,1,0,0,0,1,0
25571,35,1,1,23,14,9,3,12,3,0,0.4,16,175,235,0,0,1,0,1,0,0,0
25572,36,1,0,16,11,1,8,9,3,2,0.7,17,178,229,1,0,0,0,1,0,0,0
25573,20,2,0,46,13,8,9,17,1,3,0.3,9,111,192,1,0,0,1,0,0,0,0
25574,42,1,0,23,2,5,2,7,5,0,0.1,7,169,211,1,0,0,0,0,0,1,0
25575,21,2,0,41,8,0,8,8,5,3,0.3,15,31,109,1,0,0,1,0,0,0,0
25576,53,0,1,44,7,5,2,7,4,2,0.7,21,48,122,0,1,0,0,1,0,0,0
25577,58,0,0,53,13,4,8,12,2,3,0.1,3,125,216,0,1,0,1,0,0,0,0
25578,29,2,1,17,9,4,10,14,5,0,0.2,10,106,156,0,0,1,1,0,0,0,0
25579,50,1,1,10,8,8,0,8,1,2,0.4,7,185,218,0,0,1,0,1,0,0,0
25580,32,2,1,35,13,5,5,10,3,1,0.4,19,124,196,1,0,0,0,0,1,0,1
25581,56,0,1,57,4,1,5,6,0,0,0.2,18,166,231,1,0,0,0,1,0,0,0
25582,46,1,1,39,12,2,0,2,2,1,0.7,2,91,162,0,0,1,1,0,0,0,0
25583,25,1,1,8,4,6,0,6,3,0,0.4,23,186,211,0,0,1,0,0,0,1,0
25584,40,2,1,5,6,2,3,5,3,1,0.6,2,154,182,1,0,0,0,0,0,1,0
25585,58,0,1,11,5,1,7,8,1,3,0.1,12,171,201,0,0,1,0,0,0,1,0
25586,48,2,1,19,3,4,2,6,3,2,0.3,6,153,191,1,0,0,0,1,0,0,0
25587,47,1,1,18,6,8,7,15,4,0,0.5,18,61,103,1,0,0,1,0,0,0,0
25588,36,0,0,37,9,9,8,17,5,2,0.7,4,176,250,1,0,0,0,1,0,0,0
25589,20,0,1,10,15,3,3,6,2,2,0.2,7,200,250,0,0,1,0,0,1,0,0
25590,40,0,0,28,8,7,3,10,2,2,0.6,4,88,142,1,0,0,1,0,0,0,0
25591,32,1,0,43,8,8,5,13,5,3,0.1,18,145,225,0,0,1,0,0,1,0,0
25592,40,1,0,9,9,0,4,4,0,1,0.5,22,77,106,1,0,0,0,1,0,0,0
25593,46,0,0,55,2,9,4,13,1,3,0.6,19,157,225,0,0,1,1,0,0,0,0
25594,48,2,1,58,11,9,9,18,1,3,0.7,5,143,232,0,1,0,0,0,1,0,0
25595,23,2,1,6,8,3,7,10,3,3,0.6,17,59,96,0,1,0,1,0,0,0,0
25596,50,2,1,32,7,1,7,8,0,2,0.3,3,101,151,0,1,0,0,1,0,0,0
25597,52,1,0,31,12,3,10,13,3,0,0.2,22,169,233,0,1,0,0,0,0,1,0
25598,58,1,0,39,11,8,4,12,4,2,0.2,19,174,251,1,0,0,0,1,0,0,0
25599,49,1,0,24,9,4,3,7,1,0,0.7,21,133,178,1,0,0,1,0,0,0,0
25600,51,0,1,23,7,2,9,11,5,3,0.6,11,58,116,0,0,1,1,0,0,0,0
25601,41,0,0,49,10,2,5,7,2,3,0.2,5,111,192,0,1,0,0,0,1,0,0
25602,42,2,1,56,15,9,10,19,5,3,0.4,19,41,148,1,0,0,1,0,0,0,1
25603,36,0,0,39,14,3,8,11,2,2,0.2,21,130,207,0,0,1,0,1,0,0,0
25604,30,1,0,9,15,8,8,16,0,0,0.6,5,159,198,0,1,0,0,1,0,0,1
25605,47,1,1,12,5,2,10,12,1,0,0.6,11,141,166,0,1,0,0,0,1,0,0
25606,24,2,0,33,7,6,5,11,5,1,0.6,6,137,201,0,0,1,0,0,1,0,0
25607,57,2,0,44,10,8,3,11,4,2,0.8,12,163,243,1,0,0,0,1,0,0,0
25608,21,0,0,9,8,0,9,9,2,1,0.4,2,150,183,1,0,0,0,1,0,0,0
25609,35,0,1,33,9,8,6,14,2,3,0.7,21,97,160,1,0,0,0,0,1,0,0
25610,53,2,0,55,9,1,8,9,3,2,0.7,17,157,243,0,0,1,0,0,0,1,0
25611,36,2,1,13,4,7,1,8,0,1,0.6,12,66,89,0,0,1,0,1,0,0,0
25612,29,2,1,7,15,4,1,5,1,3,0.6,9,86,132,0,1,0,0,0,0,1,0
25613,31,0,0,16,11,3,8,11,5,2,0.5,22,145,202,1,0,0,1,0,0,0,0
25614,50,1,0,42,9,7,1,8,4,0,0.4,6,173,245,1,0,0,0,1,0,0,0
25615,33,2,1,13,5,1,8,9,1,3,0.7,1,39,71,1,0,0,1,0,0,0,0
25616,45,2,0,36,15,4,7,11,3,3,0.3,3,58,139,0,1,0,0,1,0,0,0
25617,28,2,0,59,13,8,8,16,0,0,0.4,17,185,270,0,0,1,0,0,0,1,0
25618,49,2,1,45,2,1,10,11,5,0,0.4,11,25,89,1,0,0,1,0,0,0,0
25619,33,2,1,48,11,7,10,17,0,2,0.7,18,32,106,1,0,0,0,1,0,0,0
25620,31,0,0,27,8,1,2,3,3,0,0.6,14,103,155,0,0,1,1,0,0,0,0
25621,23,1,1,42,6,5,2,7,5,2,0.1,15,100,173,1,0,0,0,1,0,0,0
25622,31,1,0,56,6,9,2,11,2,2,0.7,1,97,175,0,0,1,0,0,1,0,0
25623,31,0,1,31,11,5,3,8,4,3,0.7,11,169,240,1,0,0,0,0,1,0,0
25624,29,1,0,7,3,6,5,11,4,3,0.1,16,47,78,0,1,0,1,0,0,0,0
25625,50,1,0,13,9,10,3,13,5,3,0.3,5,144,196,1,0,0,1,0,0,0,0
25626,26,2,1,23,15,0,5,5,3,2,0.6,8,155,221,0,0,1,0,0,0,1,0
25627,26,0,1,28,3,9,2,11,0,1,0.4,10,120,156,0,0,1,0,0,0,1,0
25628,24,1,1,8,6,9,1,10,5,1,0.6,24,76,113,0,0,1,0,0,0,1,0
25629,49,1,1,19,11,6,8,14,2,1,0.5,7,165,214,0,1,0,0,0,1,0,0
25630,43,0,0,45,8,0,5,5,4,3,0.6,17,50,129,0,1,0,0,0,0,1,0
25631,51,1,0,37,14,4,0,4,3,1,0.2,17,91,167,0,0,1,0,1,0,0,0
25632,47,1,0,43,3,5,2,7,1,0,0.4,18,101,153,0,0,1,0,1,0,0,0
25633,58,0,0,52,10,6,0,6,4,1,0.5,2,39,125,0,0,1,0,1,0,0,0
25634,27,2,1,54,7,9,9,18,2,1,0.2,16,59,135,0,1,0,0,0,1,0,0
25635,51,0,1,27,6,1,2,3,2,2,0.8,15,24,73,0,1,0,0,1,0,0,0
25636,26,0,0,16,12,6,5,11,5,3,0.7,20,36,97,1,0,0,0,0,0,1,0
25637,47,1,1,7,2,6,8,14,4,3,0.5,6,43,72,0,0,1,1,0,0,0,0
25638,30,0,0,33,13,9,2,11,4,2,0.3,21,91,166,0,1,0,1,0,0,0,0
25639,23,2,1,51,14,5,2,7,4,1,0.5,22,65,158,0,0,1,0,0,1,0,0
25640,38,1,0,37,13,8,4,12,0,0,0.7,23,97,160,0,0,1,0,0,1,0,0
25641,30,0,1,9,13,2,2,4,5,1,0.4,19,82,134,0,0,1,0,1,0,0,0
25642,59,0,1,13,7,10,5,15,1,1,0.3,21,43,75,1,0,0,1,0,0,0,0
25643,54,1,0,31,15,8,0,8,2,2,0.4,24,97,168,0,1,0,0,1,0,0,0
25644,43,1,1,52,6,6,8,14,4,2,0.1,1,144,224,0,0,1,0,1,0,0,0
25645,27,1,1,22,8,3,3,6,4,3,0.5,19,80,136,1,0,0,1,0,0,0,0
25646,38,0,0,19,11,2,9,11,2,1,0.3,24,41,90,0,1,0,0,0,0,1,0
25647,37,1,1,57,3,2,0,2,4,3,0.6,5,73,154,1,0,0,0,0,1,0,0
25648,55,2,1,57,3,9,8,17,5,0,0.6,2,120,198,0,1,0,1,0,0,0,0
25649,45,1,1,17,13,6,10,16,4,1,0.5,5,199,256,0,0,1,0,0,1,0,0
25650,56,1,1,28,13,0,10,10,4,3,0.2,21,20,92,0,1,0,1,0,0,0,0
25651,55,0,1,35,10,2,6,8,1,1,0.2,14,103,163,1,0,0,0,1,0,0,0
25652,34,1,1,8,10,1,8,9,3,1,0.6,24,142,181,0,0,1,0,0,0,1,0
25653,22,1,1,25,5,7,3,10,4,3,0.5,16,50,103,0,0,1,0,0,0,1,0
25654,43,1,1,11,12,2,4,6,5,3,0.2,1,28,84,1,0,0,0,1,0,0,0
25655,31,1,1,40,15,4,4,8,4,1,0.3,12,114,198,0,0,1,1,0,0,0,0
25656,26,1,0,44,14,5,9,14,5,1,0.7,6,159,248,1,0,0,1,0,0,0,0
25657,47,1,1,10,4,5,4,9,5,2,0.7,18,199,236,0,1,0,0,0,0,1,0
25658,57,1,0,25,12,5,10,15,3,0,0.6,24,64,122,1,0,0,1,0,0,0,0
25659,20,2,0,51,5,9,6,15,0,2,0.7,23,108,173,0,1,0,0,0,1,0,0
25660,33,2,1,34,12,10,1,11,2,1,0.4,2,55,121,0,0,1,0,0,1,0,1
25661,57,2,1,54,9,7,1,8,1,0,0.6,22,161,236,1,0,0,1,0,0,0,0
25662,31,1,1,41,7,0,10,10,1,1,0.2,2,156,216,1,0,0,0,0,0,1,0
25663,31,2,1,15,6,10,0,10,1,1,0.5,5,166,198,1,0,0,1,0,0,0,0
25664,21,1,1,20,14,5,9,14,4,3,0.6,18,100,166,1,0,0,0,1,0,0,0
25665,31,2,0,58,6,5,7,12,4,2,0.3,4,191,277,0,0,1,1,0,0,0,0
25666,46,0,1,12,10,6,0,6,1,1,0.2,12,164,201,1,0,0,0,0,1,0,0
25667,56,1,0,52,6,0,6,6,0,2,0.1,13,141,209,0,1,0,0,0,1,0,0
25668,55,2,0,42,2,4,3,7,4,1,0.5,20,152,212,0,1,0,0,1,0,0,0
25669,20,2,0,20,13,4,9,13,5,2,0.3,7,81,146,0,0,1,1,0,0,0,0
25670,26,1,0,35,7,10,4,14,1,1,0.4,7,153,207,0,1,0,0,1,0,0,0
25671,37,1,0,56,10,7,2,9,5,2,0.7,22,177,272,0,1,0,1,0,0,0,0
25672,31,2,0,51,8,3,7,10,2,3,0.2,20,109,188,1,0,0,0,1,0,0,0
25673,45,0,0,16,7,1,9,10,4,1,0.7,18,133,177,0,1,0,0,0,0,1,0
25674,37,1,0,42,7,7,8,15,1,2,0.5,14,142,205,1,0,0,0,1,0,0,0
25675,51,0,1,6,12,0,3,3,3,0,0.8,10,133,172,0,0,1,0,0,0,1,0
25676,24,2,1,34,9,7,2,9,4,0,0.4,6,60,124,0,1,0,0,0,1,0,0
25677,23,1,1,7,14,2,5,7,1,2,0.1,10,22,64,0,0,1,0,0,1,0,0
25678,47,2,0,28,7,0,1,1,0,3,0.4,15,185,233,0,0,1,0,1,0,0,0
25679,54,1,1,56,5,5,2,7,4,2,0.8,22,71,153,0,0,1,0,0,0,1,0
25680,21,0,1,40,15,4,10,14,4,2,0.4,16,36,122,0,1,0,1,0,0,0,0
25681,24,1,0,9,4,4,7,11,2,0,0.5,24,195,218,1,0,0,0,0,1,0,0
25682,48,2,1,7,9,1,5,6,3,0,0.7,24,28,62,0,1,0,0,0,1,0,0
25683,49,1,0,47,4,5,4,9,5,1,0.7,20,182,254,0,0,1,0,0,1,0,0
25684,21,0,1,6,7,5,8,13,5,1,0.6,5,26,63,0,1,0,0,0,1,0,0
25685,33,0,1,32,10,5,8,13,1,0,0.3,2,34,89,0,1,0,0,1,0,0,0
25686,25,0,0,45,9,1,4,5,0,2,0.3,8,190,257,0,1,0,0,0,0,1,0
25687,45,0,0,24,14,8,0,8,0,0,0.7,14,49,101,1,0,0,0,0,0,1,0
25688,32,2,0,9,11,8,3,11,2,0,0.1,12,163,200,0,1,0,0,1,0,0,0
25689,48,1,1,51,7,9,3,12,0,0,0.5,7,80,145,0,1,0,1,0,0,0,0
25690,22,1,1,40,9,9,4,13,1,3,0.4,3,70,137,0,1,0,1,0,0,0,0
25691,41,0,1,28,15,0,3,3,1,1,0.6,19,148,211,1,0,0,0,0,0,1,0
25692,20,1,0,49,11,8,2,10,1,2,0.2,13,45,123,0,1,0,0,1,0,0,0
25693,22,2,1,41,13,8,3,11,1,1,0.4,2,191,263,0,1,0,0,0,0,1,0
25694,38,0,0,5,4,7,9,16,2,2,0.2,14,86,109,0,1,0,0,0,0,1,0
25695,57,1,0,51,2,0,5,5,4,0,0.3,3,175,242,1,0,0,0,0,0,1,0
25696,32,2,1,58,6,1,9,10,1,0,0.5,12,34,107,1,0,0,0,1,0,0,0
25697,33,0,1,52,7,2,2,4,2,0,0.4,1,126,198,0,1,0,1,0,0,0,0
25698,31,2,0,48,4,8,6,14,0,1,0.5,2,144,202,0,0,1,0,0,0,1,0
25699,46,2,1,56,4,4,0,4,2,1,0.5,18,187,259,0,0,1,0,1,0,0,0
25700,49,1,0,19,14,7,4,11,5,3,0.2,24,38,106,1,0,0,0,1,0,0,1
25701,31,0,1,58,4,7,3,10,0,1,0.7,17,38,106,1,0,0,1,0,0,0,0
25702,36,2,0,54,9,7,0,7,3,1,0.7,18,109,192,1,0,0,1,0,0,0,0
25703,37,1,0,49,12,1,10,11,5,3,0.5,9,78,172,0,1,0,0,0,0,1,0
25704,44,0,1,59,13,7,1,8,0,0,0.1,20,165,250,0,1,0,0,0,1,0,0
